SectionId,NumOfTickets,Date
sec_end_40_end,1,12/14/1947 10:46:53 PM
sec_end_1_end,10,10/4/1949 11:21:19 AM
sec_club_33_club,1,11/25/1975 1:04:48 AM
sec_corner_4_corner,9,12/28/1975 10:01:29 PM
sec_corner_25_corner,9,3/29/1979 1:54:12 AM
sec_corner_5_corner,7,4/26/1942 6:04:05 PM
sec_corner_17_corner,10,3/25/2007 9:47:59 PM
sec_end_22_end,7,7/3/2016 3:13:06 PM
sec_pref_30_pref,8,5/24/1990 7:02:53 AM
sec_side_34_side,3,2/26/1986 5:19:15 AM
sec_side_27_side,4,3/7/1967 8:09:00 AM
sec_side_12_side,10,8/6/1989 1:45:03 PM
sec_corner_6_corner,1,12/6/1945 10:23:56 PM
sec_side_28_side,2,11/24/1964 4:57:10 PM
sec_side_8_side,4,1/9/1985 9:32:14 AM
sec_side_8_side,2,7/20/1950 5:34:55 AM
sec_side_10_side,8,7/13/1967 7:15:56 PM
sec_side_15_side,2,12/23/1953 6:26:20 AM
sec_side_36_side,3,6/2/2003 3:28:49 PM
sec_side_35_side,7,3/28/1950 10:38:02 AM
sec_end_22_end,3,11/11/1964 7:09:40 AM
sec_corner_4_corner,10,7/14/2019 1:26:18 PM
sec_corner_19_corner,9,2/2/1959 10:47:08 AM
sec_side_29_side,2,3/13/1953 2:39:21 AM
sec_end_20_end,1,1/15/1960 8:00:57 PM
sec_corner_6_corner,8,4/11/1973 11:20:40 AM
sec_club_30_club,8,2/27/1992 9:22:40 AM
sec_side_36_side,7,1/15/1974 9:02:26 AM
sec_side_15_side,2,3/2/1943 6:56:23 PM
sec_club_30_club,9,2/11/1990 2:46:51 AM
sec_side_34_side,8,12/8/1969 6:38:18 AM
sec_club_32_club,8,12/11/1987 3:39:34 AM
sec_side_9_side,7,10/26/1975 4:55:36 AM
sec_corner_17_corner,3,4/17/2007 1:37:39 PM
sec_pref_34_pref,9,11/3/1974 6:54:01 PM
sec_side_36_side,6,9/14/1960 6:58:28 PM
sec_corner_19_corner,9,8/22/1962 1:20:00 PM
sec_side_11_side,4,3/2/1960 9:18:19 AM
sec_corner_19_corner,2,3/14/1946 7:47:59 PM
sec_end_1_end,2,1/18/1987 3:54:21 AM
sec_side_15_side,5,1/22/1965 2:53:56 PM
sec_side_15_side,3,6/28/2017 9:20:42 PM
sec_end_21_end,5,9/16/2019 1:02:54 AM
sec_end_40_end,9,3/14/2003 4:44:08 AM
sec_corner_24_corner,6,9/1/2005 1:21:44 AM
sec_corner_17_corner,1,11/22/1942 5:18:49 PM
sec_corner_17_corner,1,6/22/1999 6:46:09 AM
sec_side_15_side,10,9/26/1954 4:04:51 PM
sec_end_20_end,3,2/22/1990 7:15:41 PM
sec_side_26_side,7,9/29/1990 5:53:11 AM
sec_club_30_club,4,8/19/1965 3:32:40 PM
sec_corner_37_corner,3,7/29/1941 3:18:26 PM
sec_side_36_side,9,10/9/1968 7:45:11 PM
sec_side_35_side,6,9/29/1999 4:01:17 AM
sec_corner_18_corner,6,10/14/1957 3:22:58 AM
sec_corner_19_corner,7,10/19/1999 6:24:23 AM
sec_side_26_side,3,4/10/2005 2:44:13 AM
sec_side_14_side,10,7/27/2014 8:28:02 PM
sec_club_32_club,6,8/9/1954 1:33:20 AM
sec_side_29_side,4,8/16/1972 5:01:53 AM
sec_corner_5_corner,1,5/12/2016 7:05:52 AM
sec_corner_6_corner,4,6/1/1971 4:06:19 PM
sec_corner_24_corner,5,6/5/1970 4:23:38 PM
sec_end_40_end,5,1/11/2003 4:38:36 AM
sec_corner_4_corner,1,1/11/1973 1:05:08 AM
sec_end_40_end,10,12/30/1978 8:53:24 AM
sec_club_33_club,5,6/29/2015 5:02:38 PM
sec_corner_37_corner,7,1/10/1978 2:13:21 AM
sec_side_13_side,1,11/15/1949 8:57:36 AM
sec_pref_30_pref,5,8/5/1992 9:33:31 PM
sec_club_32_club,2,12/31/1987 4:41:24 PM
sec_corner_39_corner,3,1/28/1980 9:49:41 AM
sec_side_33_side,10,10/24/1976 3:07:06 PM
sec_sro_sro,4,3/30/2006 2:49:34 AM
sec_corner_3_corner,6,7/18/1969 3:28:12 AM
sec_end_40_end,7,4/15/1968 7:18:13 PM
sec_cb_cb,3,10/16/1984 8:51:26 AM
sec_end_22_end,4,7/21/1978 3:51:56 AM
sec_end_40_end,5,5/24/1951 6:18:35 AM
sec_side_35_side,8,2/8/2005 4:32:49 PM
sec_cb_cb,6,1/31/2017 8:24:44 AM
sec_side_16_side,9,12/11/1951 6:12:47 PM
sec_side_14_side,1,11/24/2003 3:28:55 AM
sec_side_8_side,6,6/15/1984 5:49:02 AM
sec_side_33_side,8,11/23/1999 6:38:07 AM
sec_side_12_side,2,1/22/1945 8:42:17 AM
sec_corner_23_corner,3,11/1/1961 10:50:43 AM
sec_side_16_side,6,10/6/2005 7:03:22 PM
sec_pref_32_pref,7,7/24/1954 7:53:16 PM
sec_side_29_side,10,8/5/1989 3:38:39 AM
sec_side_11_side,8,10/12/1956 8:21:30 AM
sec_corner_3_corner,4,11/12/1947 8:10:49 PM
sec_club_32_club,9,12/12/1980 12:24:33 PM
sec_end_2_end,6,10/14/1944 7:36:49 PM
sec_corner_18_corner,6,5/4/2009 9:18:59 PM
sec_corner_38_corner,7,11/12/1985 2:17:14 PM
sec_side_14_side,10,10/5/1971 9:39:13 AM
sec_side_36_side,7,3/9/1985 5:48:30 PM
sec_side_13_side,6,4/24/1952 8:30:01 PM
sec_club_32_club,7,4/15/2002 3:51:45 AM
sec_side_15_side,4,2/14/1984 7:33:43 AM
sec_side_7_side,3,3/19/2005 5:15:23 AM
sec_corner_3_corner,4,11/20/1972 2:21:14 AM
sec_side_11_side,7,1/15/1989 10:30:12 AM
sec_side_15_side,6,10/23/1954 2:28:06 PM
sec_club_33_club,7,3/11/1984 5:15:25 AM
sec_side_36_side,8,11/21/1971 9:43:02 AM
sec_end_22_end,2,9/12/2015 5:19:53 PM
sec_pref_28_pref,7,8/9/1998 3:26:19 AM
sec_side_11_side,3,4/25/1986 8:35:35 PM
sec_side_13_side,2,5/4/2006 10:53:44 PM
sec_side_26_side,5,4/1/1992 10:17:23 AM
sec_cb_cb,7,9/15/1995 7:18:09 AM
sec_corner_24_corner,2,9/29/1958 11:51:10 AM
sec_club_29_club,4,5/6/1940 6:59:48 AM
sec_club_31_club,4,7/9/2008 9:41:48 AM
sec_end_40_end,7,8/26/1963 9:41:57 AM
sec_cb_cb,5,6/9/1966 9:50:53 PM
sec_end_2_end,3,11/28/1977 5:35:34 PM
sec_club_29_club,6,11/10/2015 7:49:09 PM
sec_side_9_side,10,8/9/1975 3:30:38 PM
sec_corner_19_corner,7,2/6/1959 3:06:19 PM
sec_corner_19_corner,3,7/4/1964 6:27:59 PM
sec_end_21_end,3,11/24/1940 5:31:32 PM
sec_side_35_side,5,12/31/1988 2:18:41 PM
sec_side_14_side,3,12/7/1978 11:48:36 AM
sec_end_22_end,8,8/18/1964 5:10:16 AM
sec_side_28_side,5,4/13/1993 6:34:29 AM
sec_end_22_end,2,7/30/1957 9:27:08 PM
sec_sro_sro,2,12/10/2015 5:19:59 PM
sec_end_1_end,7,7/10/2016 5:05:21 PM
sec_side_13_side,6,9/25/1996 4:53:36 PM
sec_side_26_side,8,3/27/1976 10:08:38 AM
sec_sro_sro,4,7/22/1995 7:36:44 PM
sec_corner_19_corner,10,8/8/1964 4:40:48 PM
sec_side_36_side,1,6/12/2018 10:53:28 PM
sec_corner_38_corner,1,4/2/1974 2:15:00 AM
sec_side_7_side,1,2/9/2005 2:58:24 AM
sec_corner_18_corner,9,4/6/1956 12:08:37 PM
sec_side_26_side,8,6/25/1968 7:17:49 PM
sec_corner_5_corner,6,9/2/2015 10:09:55 PM
sec_end_2_end,3,4/22/1967 1:06:30 AM
sec_corner_18_corner,4,6/9/1977 12:22:07 AM
sec_club_30_club,3,8/4/1974 9:18:40 AM
sec_side_12_side,10,5/4/1955 3:08:35 AM
sec_side_9_side,7,4/29/1994 4:36:02 AM
sec_club_31_club,4,8/2/2018 1:57:40 AM
sec_side_11_side,2,3/21/1986 4:34:31 PM
sec_corner_39_corner,5,1/6/1995 5:11:36 PM
sec_side_8_side,1,4/13/2018 7:29:46 AM
sec_side_28_side,4,12/22/1991 3:49:29 PM
sec_corner_4_corner,8,5/7/1960 5:22:44 AM
sec_corner_17_corner,8,7/26/2009 7:12:01 AM
sec_corner_38_corner,3,2/22/1999 9:47:19 AM
sec_club_31_club,8,4/7/1945 3:55:37 PM
sec_end_21_end,3,12/25/2013 6:27:59 AM
sec_side_34_side,8,3/23/1975 9:20:28 AM
sec_corner_25_corner,7,12/15/1966 2:44:15 PM
sec_clb_aut_clb_aut,9,8/1/1976 4:32:32 PM
sec_cb_cb,10,2/25/1987 2:17:34 AM
sec_side_8_side,8,9/2/1992 7:27:45 AM
sec_side_27_side,3,6/27/1953 8:11:19 AM
sec_pref_31_pref,3,3/29/2008 7:23:44 AM
sec_sro_sro,3,9/1/1946 9:43:43 AM
sec_corner_18_corner,4,11/18/2011 7:50:44 PM
sec_corner_37_corner,9,10/9/1995 5:03:22 PM
sec_corner_19_corner,3,5/31/1966 3:46:50 PM
sec_side_33_side,1,2/4/1977 8:45:57 PM
sec_side_13_side,10,10/29/1989 11:21:15 AM
sec_corner_3_corner,7,9/19/2018 12:03:27 PM
sec_corner_39_corner,1,2/22/1994 6:18:11 AM
sec_pref_34_pref,1,2/16/1995 4:00:54 PM
sec_side_34_side,1,2/18/1961 1:38:12 PM
sec_side_9_side,8,5/3/1999 5:05:04 AM
sec_side_7_side,10,1/4/2009 1:33:15 AM
sec_club_33_club,5,7/2/1987 4:17:57 PM
sec_side_34_side,10,3/12/1953 10:39:39 PM
sec_side_28_side,6,1/4/2006 7:38:49 PM
sec_end_40_end,4,9/17/1962 6:17:06 AM
sec_side_14_side,5,10/6/2012 10:15:24 AM
sec_corner_25_corner,7,4/4/2012 4:43:59 PM
sec_pref_32_pref,9,10/22/2004 9:53:03 AM
sec_end_20_end,5,5/13/1975 3:38:56 PM
sec_pref_31_pref,10,2/25/1987 2:12:55 AM
sec_corner_23_corner,10,1/11/1978 8:15:57 PM
sec_club_29_club,8,8/20/1942 4:26:01 AM
sec_side_16_side,5,9/2/1956 4:30:30 PM
sec_corner_18_corner,5,12/26/1943 2:26:45 PM
sec_end_2_end,5,3/15/1982 6:54:48 AM
sec_corner_39_corner,9,3/4/2016 9:19:57 PM
sec_side_13_side,8,11/10/2000 6:00:39 AM
sec_side_13_side,2,4/25/1949 10:45:17 AM
sec_side_34_side,2,8/7/2002 4:39:51 AM
sec_sro_sro,1,8/13/1987 7:13:17 PM
sec_corner_4_corner,8,6/18/1981 7:57:32 AM
sec_side_28_side,1,12/3/2018 5:22:30 PM
sec_corner_37_corner,9,11/1/1993 7:22:32 AM
sec_end_40_end,3,5/17/1981 2:21:06 PM
sec_end_2_end,6,4/6/1999 2:39:05 AM
sec_sro_sro,8,8/14/1943 1:28:13 AM
sec_side_27_side,8,8/4/2014 5:52:05 AM
sec_side_29_side,9,5/26/1994 10:30:07 PM
sec_pref_34_pref,7,12/10/1995 7:57:55 PM
sec_corner_37_corner,7,3/11/1961 1:05:20 AM
sec_pref_32_pref,1,9/14/2012 7:40:04 AM
sec_corner_19_corner,8,4/13/1946 11:24:24 AM
sec_side_28_side,2,12/12/1954 9:11:39 AM
sec_side_27_side,5,5/21/2011 7:04:37 PM
sec_side_28_side,5,3/12/1944 9:11:49 PM
sec_side_13_side,8,7/24/1945 11:37:03 AM
sec_side_11_side,7,11/28/1979 4:01:52 PM
sec_corner_3_corner,7,1/27/1962 9:24:53 AM
sec_side_27_side,7,5/6/1969 9:33:34 PM
sec_club_30_club,8,5/7/1987 11:26:54 AM
sec_side_28_side,5,10/9/1986 12:07:22 PM
sec_side_28_side,3,3/24/1995 7:51:13 AM
sec_side_34_side,9,3/10/1956 8:32:51 PM
sec_corner_38_corner,4,12/18/2010 12:22:47 AM
sec_club_33_club,5,12/16/1955 5:52:13 PM
sec_side_27_side,4,6/25/2012 12:28:51 AM
sec_club_31_club,8,5/1/1949 1:39:42 PM
sec_side_10_side,10,4/30/2017 9:56:09 PM
sec_club_30_club,6,9/24/1960 4:37:53 PM
sec_side_13_side,6,7/28/2007 7:37:34 PM
sec_end_2_end,2,10/14/2011 4:32:47 PM
sec_corner_18_corner,4,5/24/2008 9:36:44 PM
sec_pref_28_pref,4,2/6/1940 10:32:33 AM
sec_corner_24_corner,9,1/28/1956 6:27:31 AM
sec_corner_25_corner,6,7/10/1991 8:17:53 PM
sec_side_14_side,1,4/3/1958 7:24:45 PM
sec_club_32_club,3,6/20/1942 10:59:04 PM
sec_side_9_side,2,7/15/2009 9:03:14 AM
sec_corner_38_corner,4,10/16/2001 3:12:00 AM
sec_corner_23_corner,2,11/25/1985 11:30:08 AM
sec_club_33_club,2,12/27/2002 5:32:33 PM
sec_sro_sro,6,4/20/1975 1:05:23 AM
sec_corner_37_corner,10,5/31/1955 1:24:28 PM
sec_club_31_club,10,2/19/1995 8:52:32 PM
sec_club_33_club,1,4/11/2005 4:33:28 AM
sec_corner_37_corner,9,6/1/2008 2:45:58 PM
sec_corner_23_corner,7,12/1/2011 3:49:11 AM
sec_side_7_side,1,9/24/2003 7:53:51 AM
sec_clb_aut_clb_aut,2,10/14/2016 10:41:48 PM
sec_side_35_side,5,3/2/2011 9:04:22 AM
sec_pref_28_pref,10,8/18/1991 2:25:49 AM
sec_cb_cb,3,8/16/1979 1:43:17 PM
sec_side_12_side,9,10/11/1956 9:53:41 AM
sec_end_22_end,4,11/10/1951 1:31:33 AM
sec_side_36_side,2,7/16/1962 7:58:07 AM
sec_corner_4_corner,3,5/25/1940 6:42:43 AM
sec_side_15_side,9,6/3/1987 5:20:26 PM
sec_end_2_end,8,11/16/1987 10:39:57 AM
sec_side_14_side,5,4/4/1971 8:28:15 AM
sec_side_16_side,8,8/11/1993 4:28:03 AM
sec_side_10_side,4,9/22/1980 4:04:43 AM
sec_club_29_club,4,10/12/2017 2:07:27 PM
sec_clb_aut_clb_aut,9,3/16/1993 3:45:19 AM
sec_side_15_side,6,10/14/2002 12:14:05 PM
sec_cb_cb,4,11/25/2013 2:48:40 AM
sec_side_29_side,8,7/12/1987 9:56:40 PM
sec_side_26_side,8,4/24/1961 9:49:26 PM
sec_clb_aut_clb_aut,8,6/14/2008 1:08:46 PM
sec_corner_19_corner,1,9/28/1958 7:03:06 AM
sec_side_33_side,9,3/3/1975 6:44:22 PM
sec_club_30_club,10,8/14/2000 2:29:32 AM
sec_corner_5_corner,5,5/23/1962 2:15:52 PM
sec_corner_6_corner,9,3/3/1971 7:42:02 PM
sec_pref_34_pref,6,1/12/1980 8:31:19 AM
sec_pref_30_pref,6,11/5/2012 2:26:13 AM
sec_side_10_side,1,4/23/1990 4:57:55 AM
sec_corner_5_corner,1,1/8/1995 2:12:37 AM
sec_side_35_side,5,3/31/2001 3:28:11 AM
sec_club_32_club,2,8/20/1959 4:26:19 PM
sec_clb_aut_clb_aut,5,4/25/2013 7:06:43 PM
sec_corner_19_corner,7,12/18/1964 2:53:58 AM
sec_end_40_end,10,8/23/1999 9:19:19 PM
sec_corner_3_corner,9,11/3/1987 4:50:57 AM
sec_club_32_club,4,2/20/1997 7:37:00 PM
sec_corner_37_corner,6,8/20/1945 9:42:01 PM
sec_pref_32_pref,2,11/16/1964 3:38:13 AM
sec_side_9_side,3,5/17/2015 4:28:31 PM
sec_side_35_side,8,12/13/1970 5:06:53 AM
sec_corner_6_corner,1,3/3/1991 10:26:21 AM
sec_pref_30_pref,6,1/10/2006 12:53:01 AM
sec_corner_37_corner,8,9/17/1980 10:14:27 AM
sec_club_31_club,6,9/22/1958 1:20:38 PM
sec_end_40_end,4,3/8/1969 10:09:02 AM
sec_end_1_end,10,9/7/1946 6:29:22 AM
sec_side_36_side,2,8/23/1942 3:28:46 AM
sec_side_7_side,1,12/5/1989 6:25:32 PM
sec_corner_19_corner,4,10/11/1985 7:14:37 PM
sec_side_29_side,3,4/20/1951 7:28:27 PM
sec_pref_30_pref,1,8/17/1987 10:41:12 PM
sec_side_28_side,9,3/20/1962 12:22:19 PM
sec_end_2_end,4,9/15/1965 8:55:50 PM
sec_corner_17_corner,10,7/10/2004 3:17:44 PM
sec_clb_aut_clb_aut,4,6/27/1949 12:49:24 PM
sec_corner_19_corner,7,6/28/2018 7:19:24 AM
sec_side_11_side,8,6/11/2017 11:36:09 AM
sec_clb_aut_clb_aut,4,11/14/2010 3:05:10 AM
sec_end_21_end,6,12/17/1997 8:49:08 AM
sec_end_22_end,1,7/26/1988 10:47:48 AM
sec_club_30_club,5,9/20/1951 3:58:26 PM
sec_pref_30_pref,8,5/27/1970 12:12:58 PM
sec_corner_39_corner,10,3/12/2007 7:43:57 AM
sec_side_13_side,6,2/15/1970 12:58:07 AM
sec_side_7_side,3,12/15/2007 10:14:11 PM
sec_club_31_club,8,5/28/1984 1:58:01 PM
sec_corner_19_corner,2,9/3/1992 8:45:41 PM
sec_end_20_end,5,12/21/1962 8:40:56 PM
sec_pref_32_pref,7,6/25/1994 10:25:16 PM
sec_corner_25_corner,3,10/22/1988 9:42:42 AM
sec_side_36_side,5,10/23/2014 1:43:42 AM
sec_corner_38_corner,6,5/4/2019 3:21:12 PM
sec_side_13_side,7,8/15/1966 2:18:50 AM
sec_end_21_end,7,9/29/1985 2:21:56 AM
sec_club_33_club,6,6/18/1957 11:58:38 AM
sec_side_7_side,5,10/23/1964 3:20:47 AM
sec_corner_6_corner,10,11/6/1986 11:20:05 AM
sec_club_32_club,5,2/15/1981 5:33:39 PM
sec_side_28_side,5,2/6/1991 10:34:55 AM
sec_pref_34_pref,5,1/2/1944 9:18:02 PM
sec_side_15_side,10,11/12/2000 12:22:38 PM
sec_side_9_side,2,2/15/1992 2:31:32 AM
sec_side_8_side,6,10/19/1942 10:44:13 PM
sec_side_8_side,1,4/26/1969 7:33:22 PM
sec_side_11_side,8,5/20/1976 2:10:18 PM
sec_cb_cb,5,3/7/2001 5:00:41 PM
sec_side_14_side,6,9/9/1974 6:51:27 PM
sec_end_2_end,2,3/11/1961 10:34:19 AM
sec_corner_23_corner,3,1/14/1966 1:28:58 AM
sec_pref_30_pref,8,5/23/1944 9:58:14 AM
sec_side_27_side,5,3/28/1973 7:27:07 AM
sec_end_22_end,6,7/26/1995 1:16:31 PM
sec_side_8_side,8,8/20/1966 1:06:01 AM
sec_corner_5_corner,5,12/2/2016 4:00:13 PM
sec_end_20_end,1,7/25/1969 11:59:12 AM
sec_pref_32_pref,9,8/28/1948 10:11:59 PM
sec_side_35_side,6,12/7/1979 5:51:24 PM
sec_side_33_side,4,9/16/1950 8:09:42 AM
sec_pref_31_pref,1,2/22/1966 11:13:40 AM
sec_side_9_side,5,10/22/1969 2:46:57 PM
sec_club_30_club,9,9/10/2000 4:53:41 AM
sec_side_33_side,3,9/28/1974 1:16:20 AM
sec_side_36_side,7,1/16/2007 3:58:53 PM
sec_end_1_end,6,6/6/1994 10:31:05 AM
sec_end_22_end,5,11/4/1940 6:12:16 PM
sec_corner_5_corner,10,1/11/2005 5:27:04 PM
sec_side_12_side,10,1/4/1965 12:05:07 AM
sec_side_10_side,5,12/13/1988 6:03:17 PM
sec_side_12_side,8,9/17/1991 8:36:48 PM
sec_side_8_side,9,11/25/1954 2:12:52 AM
sec_side_13_side,5,9/2/1975 3:05:10 AM
sec_corner_19_corner,5,2/29/2016 4:37:46 AM
sec_corner_37_corner,9,8/17/1949 2:33:49 PM
sec_corner_17_corner,6,4/16/1989 9:59:18 PM
sec_side_7_side,1,8/14/1984 6:24:53 PM
sec_club_32_club,5,11/3/2015 7:42:05 PM
sec_end_2_end,1,9/8/1943 3:32:06 PM
sec_club_31_club,8,9/27/1970 10:51:48 AM
sec_side_26_side,10,1/10/1992 1:23:34 PM
sec_corner_19_corner,7,8/4/1963 4:57:46 AM
sec_corner_5_corner,2,1/3/1993 5:27:31 AM
sec_corner_37_corner,10,5/6/1968 1:33:08 AM
sec_side_10_side,7,3/13/2008 1:40:17 AM
sec_side_36_side,4,5/7/1955 4:20:01 PM
sec_corner_23_corner,6,4/27/1949 9:26:18 AM
sec_end_40_end,3,2/13/1965 12:47:50 PM
sec_corner_23_corner,7,7/7/1969 11:52:26 AM
sec_club_33_club,1,9/2/1978 8:22:50 AM
sec_pref_30_pref,4,12/17/2001 6:14:11 PM
sec_side_33_side,8,3/29/1980 12:53:22 AM
sec_side_29_side,10,3/2/1985 4:31:10 AM
sec_club_33_club,4,10/14/1950 8:12:12 PM
sec_pref_31_pref,10,12/5/1946 8:18:30 PM
sec_corner_39_corner,9,10/19/2005 5:13:20 PM
sec_side_34_side,2,2/22/2000 4:13:14 PM
sec_corner_4_corner,9,12/10/1950 1:45:37 AM
sec_side_16_side,5,5/19/1969 10:53:23 PM
sec_corner_4_corner,4,5/9/2015 6:02:47 PM
sec_side_9_side,1,11/21/1996 9:31:47 AM
sec_pref_30_pref,2,12/18/1989 3:59:24 AM
sec_corner_24_corner,5,6/27/2003 10:46:30 PM
sec_sro_sro,7,2/15/2004 6:52:27 PM
sec_corner_24_corner,1,8/12/2019 3:12:41 PM
sec_sro_sro,8,4/16/1974 7:47:48 PM
sec_club_29_club,5,2/15/2019 10:11:30 AM
sec_sro_sro,2,5/24/1961 7:26:13 AM
sec_clb_aut_clb_aut,4,9/18/2003 11:08:45 AM
sec_side_14_side,5,12/5/1942 3:37:57 PM
sec_corner_23_corner,6,5/11/1955 2:44:27 AM
sec_side_7_side,2,4/28/1950 1:56:51 PM
sec_side_29_side,6,1/18/1978 1:27:00 PM
sec_end_1_end,3,1/11/2006 6:37:44 AM
sec_side_12_side,9,10/14/1985 5:08:58 AM
sec_side_11_side,2,4/29/1958 8:35:27 AM
sec_end_20_end,5,5/2/2019 2:50:42 PM
sec_pref_28_pref,4,10/10/1991 2:33:03 AM
sec_clb_aut_clb_aut,4,5/16/1954 8:44:47 AM
sec_corner_4_corner,4,4/15/2005 3:59:20 PM
sec_corner_37_corner,4,7/1/2000 9:08:33 AM
sec_side_28_side,7,7/24/2013 4:29:45 PM
sec_corner_19_corner,6,10/25/2006 7:25:01 AM
sec_pref_34_pref,9,2/7/1984 6:53:56 AM
sec_corner_37_corner,9,8/28/2011 1:11:46 PM
sec_side_13_side,5,3/6/2004 8:29:34 AM
sec_club_31_club,4,8/10/1987 2:00:49 AM
sec_side_10_side,5,7/23/1994 7:48:23 AM
sec_corner_5_corner,9,2/23/2009 5:08:16 PM
sec_corner_17_corner,9,9/30/1996 12:25:40 PM
sec_corner_38_corner,3,7/11/1953 6:47:31 AM
sec_corner_23_corner,4,12/27/1961 4:03:52 AM
sec_side_33_side,9,6/19/1942 6:06:36 PM
sec_end_1_end,3,3/27/1983 8:08:12 PM
sec_corner_3_corner,4,11/1/1979 6:52:32 AM
sec_side_9_side,9,4/5/1989 12:42:35 AM
sec_pref_34_pref,5,1/17/1963 10:02:47 PM
sec_sro_sro,9,12/15/2009 11:54:33 AM
sec_side_10_side,4,11/6/1941 8:13:55 PM
sec_side_35_side,6,12/21/2010 1:12:42 PM
sec_side_9_side,5,11/4/1965 5:05:35 AM
sec_end_1_end,9,1/13/2014 6:12:25 PM
sec_side_36_side,10,3/1/1953 12:52:13 AM
sec_side_36_side,5,3/20/1976 4:31:12 PM
sec_side_12_side,2,7/4/1977 10:40:09 PM
sec_corner_5_corner,4,4/16/1958 10:02:02 PM
sec_end_2_end,6,4/5/1994 1:19:51 AM
sec_side_16_side,7,11/10/1984 1:41:03 AM
sec_corner_23_corner,10,9/17/1956 3:22:56 PM
sec_corner_24_corner,4,4/13/1989 9:25:19 PM
sec_corner_39_corner,5,9/22/1989 10:03:08 PM
sec_side_12_side,9,9/25/1954 4:03:26 PM
sec_club_32_club,4,8/27/1957 4:03:11 AM
sec_corner_5_corner,10,12/30/1982 5:47:26 PM
sec_side_15_side,4,4/24/1957 8:44:08 PM
sec_side_16_side,9,9/29/1985 3:32:29 PM
sec_corner_17_corner,1,1/10/1983 9:25:33 AM
sec_side_16_side,8,9/20/1956 6:04:44 AM
sec_corner_25_corner,6,3/18/1973 12:25:24 PM
sec_side_29_side,3,4/15/1965 3:51:49 AM
sec_side_36_side,10,5/26/1952 9:02:16 PM
sec_corner_18_corner,4,10/20/1942 1:45:06 PM
sec_end_40_end,5,4/18/1978 3:18:43 AM
sec_side_14_side,8,3/6/1997 4:09:14 PM
sec_club_33_club,10,6/6/1982 12:39:29 PM
sec_side_27_side,8,9/12/1979 2:43:46 AM
sec_side_9_side,10,4/25/1992 11:30:45 AM
sec_corner_23_corner,10,4/23/1946 9:09:34 PM
sec_side_7_side,1,10/20/1985 5:25:38 AM
sec_pref_30_pref,7,10/31/1958 12:59:54 AM
sec_side_7_side,10,11/26/1941 5:37:22 PM
sec_side_35_side,1,11/23/1946 6:34:02 PM
sec_pref_34_pref,8,3/24/1989 5:12:56 PM
sec_pref_31_pref,8,6/30/2009 12:44:59 PM
sec_corner_23_corner,1,6/27/2005 11:07:32 AM
sec_pref_31_pref,6,11/25/1948 8:56:06 AM
sec_corner_37_corner,6,8/8/1947 2:58:49 AM
sec_side_13_side,5,2/15/2019 6:08:42 AM
sec_pref_30_pref,5,7/3/1979 8:15:05 AM
sec_pref_32_pref,8,1/18/2005 12:42:19 AM
sec_club_30_club,9,3/19/1994 5:47:36 PM
sec_end_40_end,4,6/12/1954 6:30:35 AM
sec_side_14_side,1,2/20/2000 3:33:33 PM
sec_pref_34_pref,8,1/7/1965 12:00:12 PM
sec_pref_34_pref,7,10/3/1972 5:09:52 PM
sec_cb_cb,10,3/16/1993 7:54:05 AM
sec_pref_31_pref,4,1/12/1943 5:47:56 AM
sec_side_26_side,6,4/8/2004 5:20:09 PM
sec_end_20_end,8,1/20/1989 8:19:22 PM
sec_club_29_club,4,7/11/1940 12:36:10 AM
sec_end_22_end,9,12/25/2015 2:50:25 AM
sec_pref_31_pref,4,4/14/1974 10:03:09 PM
sec_side_14_side,10,5/18/1982 2:39:07 AM
sec_side_36_side,1,11/6/1944 9:00:48 PM
sec_side_15_side,4,1/4/1944 12:46:11 AM
sec_side_27_side,10,11/20/1940 3:23:22 PM
sec_side_16_side,10,4/8/1976 1:09:13 AM
sec_side_11_side,5,3/16/1993 11:17:46 AM
sec_corner_6_corner,4,6/6/1969 3:37:59 AM
sec_end_2_end,6,4/19/1989 9:26:30 AM
sec_club_32_club,1,3/22/1946 6:53:44 AM
sec_clb_aut_clb_aut,7,8/20/1974 3:34:54 AM
sec_pref_31_pref,7,2/20/1996 12:00:33 PM
sec_side_27_side,10,9/3/1998 10:20:38 AM
sec_pref_28_pref,3,9/2/2012 4:45:41 PM
sec_club_29_club,4,8/11/2005 5:08:11 PM
sec_side_35_side,1,11/28/1978 9:33:19 PM
sec_side_29_side,10,7/17/2012 2:42:52 PM
sec_pref_30_pref,7,2/5/1949 4:54:28 AM
sec_club_29_club,8,1/28/1995 12:06:20 PM
sec_corner_39_corner,3,10/17/1965 10:05:07 AM
sec_pref_31_pref,2,4/12/1956 3:04:46 PM
sec_side_12_side,10,7/20/1968 4:41:05 PM
sec_corner_6_corner,9,1/26/1984 12:26:43 PM
sec_end_21_end,4,5/31/2019 9:39:23 PM
sec_side_16_side,5,7/5/1976 6:58:21 PM
sec_side_34_side,1,4/23/2004 2:54:09 PM
sec_club_29_club,6,11/26/1987 2:03:38 AM
sec_corner_3_corner,4,1/30/1953 12:54:58 PM
sec_side_7_side,4,6/4/1941 3:45:42 AM
sec_pref_34_pref,9,12/28/1962 5:57:37 PM
sec_corner_38_corner,2,7/14/1940 7:05:38 PM
sec_side_9_side,6,5/8/2016 11:54:48 AM
